Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
3027,Lot of 11: Madame Alexander Dolls in Boxes.,http://auctions.morphyauctions.com/Lot_of_11__Madame_Alexander_Dolls_in_Boxes________-LOT106252.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106252a_sm.jpeg,2,25,177,100,200,106252a_
3325,Lot of 4: German Bisque Bonnet Dolls.,http://auctions.morphyauctions.com/Lot_of_4__German_Bisque_Bonnet_Dolls______________-LOT92480.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92480a_sm.jpeg,2,50,177,200,400,92480a_
3533,China Head Lady.,http://auctions.morphyauctions.com/China_Head_Lady___________________________________-LOT85919.aspx,https://auctions.morphyauctions.com/ItemImages/000085/85919a_sm.jpeg,2,50,177,200,400,85919a_
3327,Lot of 2: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Dolls_____________________-LOT92497.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92497a_sm.jpeg,2,50,177,200,400,92497a_
3578,Lot of 2 Mohair Bears.,http://auctions.morphyauctions.com/Lot_of_2_Mohair_Bears_____________________________-LOT79014.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79014a_sm.jpeg,1,37,177,150,300,79014a_
1993,Antique Doll in Christmas Scene.,http://auctions.morphyauctions.com/Antique_Doll_in_Christmas_Scene___________________-LOT162920.aspx,https://auctions.morphyauctions.com/ItemImages/000162/162920a_sm.jpeg,2,37,177,150,250,162920a_
3322,Lot of 3: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Dolls_____________________-LOT85916.aspx,https://auctions.morphyauctions.com/ItemImages/000085/85916a_sm.jpeg,2,50,177,200,400,85916a_
2394,Nancy Ann Show-Style Dolls.,http://auctions.morphyauctions.com/Nancy_Ann_Show_Style_Dolls________________________-LOT148957.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148957a_sm.jpeg,1,50,177,200,300,148957a_
3297,Pretty A.M. Child Doll.,http://auctions.morphyauctions.com/Pretty_A_M__Child_Doll____________________________-LOT92567.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92567a_sm.jpeg,1,50,177,200,400,92567a_
2011,Smiling Kestner All-Bisque Doll.,http://auctions.morphyauctions.com/Smiling_Kestner_All_Bisque_Doll___________________-LOT175402.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175402a_sm.jpeg,1,50,177,200,400,175402a_
3754,Flirty-Eyed Character Baby with Cradle.,http://auctions.morphyauctions.com/Flirty_Eyed_Character_Baby_with_Cradle____________-LOT80634.aspx,https://auctions.morphyauctions.com/ItemImages/000080/80634a_sm.jpeg,1,50,177,200,300,80634a_
3819,Unusual Black German Bisque Child Doll.,http://auctions.morphyauctions.com/Unusual_Black_German_Bisque_Child_Doll____________-LOT82749.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82749a_sm.jpeg,2,50,177,200,400,82749a_
2791,Mary Hoyer Bride with Original Box.,http://auctions.morphyauctions.com/Mary_Hoyer_Bride_with_Original_Box________________-LOT112044.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112044a_sm.jpeg,3,17,177,70,150,112044a_
3374,Lot of 3: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Dolls_____________________-LOT92579.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92579a_sm.jpeg,2,50,177,200,400,92579a_
3581,Lot of 2 German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_Bisque_Dolls______________________-LOT79893.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79893a_sm.jpeg,1,37,177,150,250,79893a_
1955,Classic K & R Child Doll.,http://auctions.morphyauctions.com/Classic_K___R_Child_Doll__________________________-LOT168785.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168785a_sm.jpeg,1,50,177,200,400,168785a_
3879,Pouty Gebruder Heubach Character Doll.,http://auctions.morphyauctions.com/Pouty_Gebruder_Heubach_Character_Doll_____________-LOT80667.aspx,https://auctions.morphyauctions.com/ItemImages/000080/80667a_sm.jpeg,1,100,177,400,600,80667a_
3612,German Bisque Character Child Doll.,http://auctions.morphyauctions.com/German_Bisque_Character_Child_Doll________________-LOT82745.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82745a_sm.jpeg,1,50,177,200,400,82745a_
3845,Petite English Poured Wax Baby Doll.,http://auctions.morphyauctions.com/Petite_English_Poured_Wax_Baby_Doll_______________-LOT79767.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79767a_sm.jpeg,1,100,177,400,600,79767a_
3849,Hard Plastic Ideal “Toni” Doll.,http://auctions.morphyauctions.com/Hard_Plastic_Ideal__Toni__Doll____________________-LOT79808.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79808a_sm.jpeg,1,75,177,300,500,79808a_
3619,Lot of 5 Kewpies and Others.,http://auctions.morphyauctions.com/Lot_of_5_Kewpies_and_Others_______________________-LOT79889.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79889a_sm.jpeg,1,37,177,150,250,79889a_
1947,German Bisque Character Baby Doll.,http://auctions.morphyauctions.com/German_Bisque_Character_Baby_Doll_________________-LOT168897.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168897a_sm.jpeg,1,62,177,250,450,168897a_
3850,Lot of Antique Doll Hats.,http://auctions.morphyauctions.com/Lot_of_Antique_Doll_Hats__________________________-LOT83873.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83873a_sm.jpeg,1,37,177,150,250,83873a_
2376,Man in Pajamas Store Display Figure.,http://auctions.morphyauctions.com/Man_in_Pajamas_Store_Display_Figure_______________-LOT149813.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149813a_sm.jpeg,1,50,177,200,500,149813a_
2209,Lot Of 5: All-Bisque Figures.,http://auctions.morphyauctions.com/Lot_Of_5__All_Bisque_Figures______________________-LOT175364.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175364a_sm.jpeg,2,37,177,150,300,175364a_
2192,Sweet A.M. Character Doll.,http://auctions.morphyauctions.com/Sweet_A_M__Character_Doll_________________________-LOT168863.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168863a_sm.jpeg,1,50,177,200,400,168863a_
3802,Lot of 3 Sweet Little Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Sweet_Little_Bisque_Dolls________________-LOT83520.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83520a_sm.jpeg,1,50,177,200,300,83520a_
3523,Lot of 3: Antique German Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Antique_German_Dolls____________________-LOT88462.aspx,https://auctions.morphyauctions.com/ItemImages/000088/88462a_sm.jpeg,2,50,177,200,400,88462a_
3701,Lot of Oriental Dolls.,http://auctions.morphyauctions.com/Lot_of_Oriental_Dolls_____________________________-LOT82574.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82574a_sm.jpeg,1,37,177,150,250,82574a_
3647,Antique Doll Dress & Hats.,http://auctions.morphyauctions.com/Antique_Doll_Dress___Hats_________________________-LOT82737.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82737a_sm.jpeg,2,25,177,100,300,82737a_
3650,Fur-Covered Kitty Squeak Toy.,http://auctions.morphyauctions.com/Fur_Covered_Kitty_Squeak_Toy______________________-LOT83699.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83699a_sm.jpeg,1,25,177,100,200,83699a_
2303,Darling Effanbee “Patsy Joan” Doll.,http://auctions.morphyauctions.com/Darling_Effanbee__Patsy_Joan__Doll________________-LOT168750.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168750a_sm.jpeg,1,37,177,150,300,168750a_
3498,Delightful H.S. & Co. Character Doll.,http://auctions.morphyauctions.com/Delightful_H_S____Co__Character_Doll______________-LOT91581.aspx,https://auctions.morphyauctions.com/ItemImages/000091/91581a_sm.jpeg,2,50,177,200,400,91581a_
3435,Unusual German Bisque Toddler Doll.,http://auctions.morphyauctions.com/Unusual_German_Bisque_Toddler_Doll________________-LOT92557.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92557a_sm.jpeg,2,75,177,300,500,92557a_
3090,Lot of Assorted Doll Clothes & Wigs.,http://auctions.morphyauctions.com/Lot_of_Assorted_Doll_Clothes___Wigs_______________-LOT107304.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107304a_sm.jpeg,2,31,177,125,250,107304a_
2117,Sweet Kestner All-Bisque Doll.,http://auctions.morphyauctions.com/Sweet_Kestner_All_Bisque_Doll_____________________-LOT175312.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175312a_sm.jpeg,1,25,177,100,150,175312a_
3683,Lot of Kathe Kruse Dolls.,http://auctions.morphyauctions.com/Lot_of_Kathe_Kruse_Dolls__________________________-LOT78941.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78941a_sm.jpeg,2,50,177,200,300,78941a_
3450,German Bisque Child Doll.,http://auctions.morphyauctions.com/German_Bisque_Child_Doll__________________________-LOT85918.aspx,https://auctions.morphyauctions.com/ItemImages/000085/85918a_sm.jpeg,1,50,177,200,400,85918a_
4412,Wax Over Papier-Mache Lady.,http://auctions.morphyauctions.com/Wax_Over_Papier_Mache_Lady________________________-LOT26126.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26126a_sm.jpeg,2,50,177,200,300,26126a_
3681,Lot of 2 German China Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_China_Dolls_______________________-LOT82569.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82569a_sm.jpeg,1,50,177,200,400,82569a_
3716,Lot of 2 German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_Bisque_Dolls______________________-LOT78936.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78936a_sm.jpeg,1,50,177,200,400,78936a_
2973,Lot of 3: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Dolls_____________________-LOT108088.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108088a_sm.jpeg,1,50,180,200,300,108088a_
1462,'1950''s H.P. Mary Hoyer Bride Doll.',http://auctions.morphyauctions.com/1950_s_H_P__Mary_Hoyer_Bride_Doll_________________-LOT201741.aspx,https://auctions.morphyauctions.com/ItemImages/000201/201741a_sm.jpeg,,37,180,150,250,201741a_
3491,Lot of German Bisque Doll House Dolls.,http://auctions.morphyauctions.com/Lot_of_German_Bisque_Doll_House_Dolls_____________-LOT92509.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92509a_sm.jpeg,2,50,180,200,400,92509a_
2611,Lot of Antique Clothing.,http://auctions.morphyauctions.com/Lot_of_Antique_Clothing___________________________-LOT114504.aspx,https://auctions.morphyauctions.com/ItemImages/000114/114504a_sm.jpeg,1,25,180,100,200,114504a_
2959,Lot of 2: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Child_Dolls_______________-LOT107442.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107442a_sm.jpeg,1,37,180,150,300,107442a_
3941,Pretty Simon & Halbig 1249 Santa.,http://auctions.morphyauctions.com/Pretty_Simon___Halbig_1249_Santa__________________-LOT37299.aspx,https://auctions.morphyauctions.com/ItemImages/000037/37299a_sm.jpeg,2,62,180,250,500,37299a_
2918,Lot of 2: A.M. 1894 German Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__A_M__1894_German_Child_Dolls____________-LOT105475.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105475a_sm.jpeg,2,20,180,80,150,105475a_
3480,Lot of 4: Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Dolls___________________________________-LOT87488.aspx,https://auctions.morphyauctions.com/ItemImages/000087/87488a_sm.jpeg,1,25,180,100,200,87488a_
3528,Lot of 3: Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Bisque_Dolls____________________________-LOT92488.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92488a_sm.jpeg,2,50,180,200,400,92488a_
990,Lot of Doll Accessories & Clothing.,http://auctions.morphyauctions.com/Lot_of_Doll_Accessories___Clothing________________-LOT236722.aspx,https://auctions.morphyauctions.com/ItemImages/000236/16240435_1_sm.jpeg,7,25,180,150,300,16240435_
2557,Lot of 3: Boudoir Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Boudoir_Dolls___________________________-LOT135865.aspx,https://auctions.morphyauctions.com/ItemImages/000135/135865a_sm.jpeg,1,12,180,50,100,135865a_
2963,Lot of 2: German Bisque Character Babies.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Character_Babies__________-LOT107446.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107446a_sm.jpeg,1,50,180,200,300,107446a_
2248,All-Bisque “Happifats” Pair.,http://auctions.morphyauctions.com/All_Bisque__Happifats__Pair_______________________-LOT168862.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168862a_sm.jpeg,1,50,180,200,400,168862a_
4000,Lot of 7: Composition Dolls.,http://auctions.morphyauctions.com/Lot_of_7__Composition_Dolls_______________________-LOT32945.aspx,https://auctions.morphyauctions.com/ItemImages/000032/32945a_sm.jpeg,3,25,180,100,150,32945a_
1443,'Lot Of 2: 1950''s H.P. Mary Hoyer Dolls.',http://auctions.morphyauctions.com/Lot_Of_2__1950_s_H_P__Mary_Hoyer_Dolls____________-LOT201757.aspx,https://auctions.morphyauctions.com/ItemImages/000201/201757a_sm.jpeg,,37,180,150,250,201757a_
2708,Lot of 2: Antique Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Antique_Dolls___________________________-LOT117304.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117304a_sm.jpeg,2,50,180,200,400,117304a_
2560,Lot of 3: MA Scarlett McGuffey Ana & Misc Doll. ,http://auctions.morphyauctions.com/Lot_of_3__MA_Scarlett__McGuffey_Ana____Misc_Doll__-LOT135818.aspx,https://auctions.morphyauctions.com/ItemImages/000135/135818a_sm.jpeg,1,50,180,200,300,135818a_
3247,Lovely German Bisque Child Doll.,http://auctions.morphyauctions.com/Lovely_German_Bisque_Child_Doll___________________-LOT88369.aspx,https://auctions.morphyauctions.com/ItemImages/000088/88369a_sm.jpeg,2,50,180,200,400,88369a_
1062,Lot of 3: Small Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Small_Dolls_____________________________-LOT225112.aspx,https://auctions.morphyauctions.com/ItemImages/000225/225112a_sm.jpeg,1,100,180,400,600,225112a_
2331,Lot Of 2: Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__Dolls___________________________________-LOT162886.aspx,https://auctions.morphyauctions.com/ItemImages/000162/162886a_sm.jpeg,,50,180,200,300,162886a_
865,Rare Disk-Eyed Baby.,http://auctions.morphyauctions.com/Rare_Disk_Eyed_Baby_______________________________-LOT237936.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240623_1_sm.jpeg,2,150,180,600,900,16240623_
2249,Adorable Kestner Character Doll.,http://auctions.morphyauctions.com/Adorable_Kestner_Character_Doll___________________-LOT168889.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168889a_sm.jpeg,1,50,180,200,400,168889a_
2565,Lot of 3: Antique Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Antique_Bisque_Dolls____________________-LOT115677.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115677a_sm.jpeg,1,37,180,150,250,115677a_
1968,Lot Of 2: German Wind - Up Rabbit Toys.,http://auctions.morphyauctions.com/Lot_Of_2__German_Wind___Up_Rabbit_Toys____________-LOT169256.aspx,https://auctions.morphyauctions.com/ItemImages/000169/169256a_sm.jpeg,1,25,180,100,300,169256a_
2789,Lot of Mary Hoyer Doll Clothes.,http://auctions.morphyauctions.com/Lot_of_Mary_Hoyer_Doll_Clothes____________________-LOT112042.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112042a_sm.jpeg,1,37,180,150,250,112042a_
3697,Lettie Lane & Betty Bonnet Paper Dolls.,http://auctions.morphyauctions.com/Lettie_Lane___Betty_Bonnet_Paper_Dolls____________-LOT83713.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83713a_sm.jpeg,2,25,180,100,200,83713a_
2960,Lot of 3: German Bisque Bye-Lo Babies.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Bye_Lo_Babies_____________-LOT107443.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107443a_sm.jpeg,1,50,180,200,350,107443a_
2571,Lot of 3: All Bisque Girl Dolls.,http://auctions.morphyauctions.com/Lot_of_3__All_Bisque_Girl_Dolls___________________-LOT115684.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115684a_sm.jpeg,2,37,180,150,250,115684a_
2111,Delightful H.S. & Co. Character Baby.,http://auctions.morphyauctions.com/Delightful_H_S____Co__Character_Baby______________-LOT168655.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168655a_sm.jpeg,1,50,180,200,400,168655a_
3335,Lot of 5: China Head Dolls.,http://auctions.morphyauctions.com/Lot_of_5__China_Head_Dolls________________________-LOT92584.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92584a_sm.jpeg,2,37,180,150,300,92584a_
2183,Saucy A.M. Googly Doll.,http://auctions.morphyauctions.com/Saucy_A_M__Googly_Doll____________________________-LOT168811.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168811a_sm.jpeg,1,75,180,300,500,168811a_
734,Lot of 2: WPA Missouri Dolls.,http://auctions.morphyauctions.com/Lot_of_2__WPA_Missouri_Dolls_-LOT248414.aspx,https://auctions.morphyauctions.com/ItemImages/000248/16320804_1_sm.jpeg,6,50,180,200,400,16320804_
3721,Lot of 3 Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Baby_Dolls_______________________________-LOT83695.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83695a_sm.jpeg,1,75,180,300,500,83695a_
2000,Lovely Kestner Child Doll.,http://auctions.morphyauctions.com/Lovely_Kestner_Child_Doll_________________________-LOT168594.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168594a_sm.jpeg,1,50,180,200,400,168594a_
2804,Lot of 6: American Composition Dolls.,http://auctions.morphyauctions.com/Lot_of_6__American_Composition_Dolls______________-LOT112076.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112076a_sm.jpeg,2,31,180,125,250,112076a_
2803,Lot of 4: Girl Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Girl_Dolls______________________________-LOT111420.aspx,https://auctions.morphyauctions.com/ItemImages/000111/111420a_sm.jpeg,1,31,180,125,250,111420a_
2728,Simon & Halbig #1079 German Bisque Child Doll.,http://auctions.morphyauctions.com/Simon___Halbig__1079_German_Bisque_Child_Doll_____-LOT112118.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112118a_sm.jpeg,1,50,180,200,325,112118a_
2802,Lot of 2: Composition Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Composition_Dolls_______________________-LOT111412.aspx,https://auctions.morphyauctions.com/ItemImages/000111/111412a_sm.jpeg,1,50,180,200,300,111412a_
2951,Lot of 3: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Child_Dolls_______________-LOT107434.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107434a_sm.jpeg,2,37,180,150,400,107434a_
2455,Lot of 3: Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Bisque_Head_Dolls_______________________-LOT144357.aspx,https://auctions.morphyauctions.com/ItemImages/000144/144357a_sm.jpeg,2,25,180,100,200,144357a_
739,Lot of 3 Michigan WPA Project Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Michigan_WPA_Project_Dolls_-LOT248464.aspx,https://auctions.morphyauctions.com/ItemImages/000248/16320809_1_sm.jpeg,5,50,180,200,400,16320809_
1217,'Lot of 1950''s Mary Hoyer Vintage Doll Shoes & Acc.',http://auctions.morphyauctions.com/Lot_of_1950_s_Mary_Hoyer_Vintage_Doll_Shoes___Acc_-LOT225553.aspx,https://auctions.morphyauctions.com/ItemImages/000225/225553a_sm.jpeg,1,25,180,100,200,225553a_
2582,Large Box Lot of Doll Stockings.,http://auctions.morphyauctions.com/Large_Box_Lot_of_Doll_Stockings___________________-LOT114499.aspx,https://auctions.morphyauctions.com/ItemImages/000114/114499a_sm.jpeg,3,12,180,50,100,114499a_
2921,Lot of 2: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Child_Dolls_______________-LOT105478.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105478a_sm.jpeg,2,50,180,200,400,105478a_
1006,JDK 260 Toddler.,http://auctions.morphyauctions.com/JDK_260_Toddler_-LOT237036.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240448_1_sm.jpeg,5,75,180,300,500,16240448_
2956,Kestner #171 German Bisque Child Doll.,http://auctions.morphyauctions.com/Kestner__171_German_Bisque_Child_Doll_____________-LOT107439.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107439a_sm.jpeg,2,25,180,100,200,107439a_
3298,German Bisque Character Doll.,http://auctions.morphyauctions.com/German_Bisque_Character_Doll______________________-LOT92474.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92474a_sm.jpeg,2,50,180,200,400,92474a_
2927,Lot of 3: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Child_Dolls_______________-LOT105484.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105484a_sm.jpeg,2,20,180,80,150,105484a_
608,Bisque Head Boy Doll.,http://auctions.morphyauctions.com/Bisque_Head_Boy_Doll_-LOT246892.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320671_1_sm.jpeg,5,75,180,300,600,16320671_
1002,'"''""1950''''s 18"""" Nancy Ann Style Show Doll.""''"',http://auctions.morphyauctions.com/1950_s_18__Nancy_Ann_Style_Show_Doll______________-LOT237228.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240459_1_sm.jpeg,4,100,180,400,600,16240459_
2930,Lot of 2: Kestner German Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Kestner_German_Child_Dolls______________-LOT105487.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105487a_sm.jpeg,1,43,180,175,350,105487a_
1000,'"''""1950''''s 18"""" Nancy Ann Style Show Doll.""''"',http://auctions.morphyauctions.com/1950_s_18__Nancy_Ann_Style_Show_Doll______________-LOT237225.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240457_1_sm.jpeg,4,100,180,400,600,16240457_
4344,Lot of 5: Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Bisque_Dolls____________________________-LOT26232.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26232a_sm.jpeg,1,37,180,150,200,26232a_
2887,Lot of 3: German Flat Top China Head Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Flat_Top_China_Head_Dolls________-LOT105402.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105402a_sm.jpeg,2,25,180,100,200,105402a_
2109,Smiling German Character Baby.,http://auctions.morphyauctions.com/Smiling_German_Character_Baby_____________________-LOT168803.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168803a_sm.jpeg,1,50,180,200,400,168803a_
2328,Schoenhut Wooden Doll With Articulated Body.,http://auctions.morphyauctions.com/Schoenhut_Wooden_Doll_With_Articulated_Body_______-LOT166995.aspx,https://auctions.morphyauctions.com/ItemImages/000166/166995a_sm.jpeg,,12,180,50,100,166995a_
3283,Lot of Accessories & Toys.,http://auctions.morphyauctions.com/Lot_of_Accessories___Toys_________________________-LOT92596.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92596a_sm.jpeg,2,50,180,200,400,92596a_
2721,Lot of 2: Antique Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Antique_Dolls___________________________-LOT117310.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117310a_sm.jpeg,2,25,180,100,300,117310a_
4206,Lot of 2: Merrill Paper Doll Sets.,http://auctions.morphyauctions.com/Lot_of_2__Merrill_Paper_Doll_Sets_________________-LOT33013.aspx,https://auctions.morphyauctions.com/ItemImages/000033/33013a_sm.jpeg,1,75,180,300,400,33013a_
2086,Charming Gebr. Heubach “Whistler” Doll.,http://auctions.morphyauctions.com/Charming_Gebr__Heubach__Whistler__Doll____________-LOT162919.aspx,https://auctions.morphyauctions.com/ItemImages/000162/162919a_sm.jpeg,1,75,180,300,500,162919a_
2199,Lot Of 2: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__German_Bisque_Dolls_____________________-LOT168892.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168892a_sm.jpeg,1,37,180,150,250,168892a_
2162,Happy K & R Character Baby Doll.,http://auctions.morphyauctions.com/Happy_K___R_Character_Baby_Doll___________________-LOT168949.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168949a_sm.jpeg,1,50,180,200,400,168949a_
2433,2 Large Bisque Head on Composition Body Dolls.,http://auctions.morphyauctions.com/2_Large_Bisque_Head_on_Composition_Body_Dolls_____-LOT144316.aspx,https://auctions.morphyauctions.com/ItemImages/000144/144316a_sm.jpeg,1,50,180,200,300,144316a_
2848,Lot of 5: German Bodies for Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_5__German_Bodies_for_Bisque_Head_Dolls_____-LOT112095.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112095a_sm.jpeg,1,25,180,100,200,112095a_
897,Lot of 3: Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Baby_Dolls______________________________-LOT237949.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240636_1_sm.jpeg,7,75,180,350,550,16240636_
1941,Lot Of 2: German Child Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__German_Child_Dolls______________________-LOT168868.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168868a_sm.jpeg,1,75,180,300,500,168868a_
3434,Large China Head Doll.,http://auctions.morphyauctions.com/Large_China_Head_Doll_____________________________-LOT91584.aspx,https://auctions.morphyauctions.com/ItemImages/000091/91584a_sm.jpeg,1,50,180,200,400,91584a_
3653,Pretty Karl Hartmann Child Doll.,http://auctions.morphyauctions.com/Pretty_Karl_Hartmann_Child_Doll___________________-LOT83739.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83739a_sm.jpeg,1,50,180,200,300,83739a_
2301,Effanbee “Charlie McCarthy” Ventriloquist Doll.,http://auctions.morphyauctions.com/Effanbee__Charlie_McCarthy__Ventriloquist_Doll____-LOT168592.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168592a_sm.jpeg,1,25,180,100,150,168592a_
2146,Lot Of 3: Schoenhut Circus Toys.,http://auctions.morphyauctions.com/Lot_Of_3__Schoenhut_Circus_Toys___________________-LOT175469.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175469a_sm.jpeg,1,50,180,200,400,175469a_
2764,Lot of 4: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_4__German_Bisque_Child_Dolls_______________-LOT112119.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112119a_sm.jpeg,1,17,180,70,150,112119a_
2041,German Bisque Fashion Lady Doll.,http://auctions.morphyauctions.com/German_Bisque_Fashion_Lady_Doll___________________-LOT168847.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168847a_sm.jpeg,1,75,180,300,500,168847a_
3638,Effanbee Mark Twain Collection Dolls.,http://auctions.morphyauctions.com/Effanbee_Mark_Twain_Collection_Dolls______________-LOT78946.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78946a_sm.jpeg,1,18,180,75,125,78946a_
