Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
77,"""Large 28-1/2"""" French Fashion with Unusual Attributes.""",http://auctions.morphyauctions.com/Large_28_1_2__French_Fashion_with_Unusual_Attribut-LOT449380.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190790_1_sm.jpeg,4,1300,1800,2500,3500,18190790_
1309,French Jumeau Bébé,http://auctions.morphyauctions.com/French_Jumeau_B_b_________________________________-LOT212923.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212923a_sm.jpeg,,450,1800,1800,2800,212923a_
1685,Dimpled Heubach Character Doll.,http://auctions.morphyauctions.com/Dimpled_Heubach_Character_Doll____________________-LOT182688.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182688a_sm.jpeg,3,200,1800,800,1200,182688a_
508,French All-Bisque Mignonette Doll.,http://auctions.morphyauctions.com/French_All_Bisque_Mignonette_Doll__-LOT246293.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320453_1_sm.jpeg,23,375,1800,1500,2500,16320453_
1305,French “Bébé Française”,http://auctions.morphyauctions.com/French__B_b__Fran_aise____________________________-LOT212930.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212930a_sm.jpeg,,450,1800,1800,2800,212930a_
1845,Black Americana Wind-Up Doll With Guitar.,http://auctions.morphyauctions.com/Black_Americana_Wind_Up_Doll_With_Guitar__________-LOT184917.aspx,https://auctions.morphyauctions.com/ItemImages/000184/184917a_sm.jpeg,1,375,1830,1500,2500,184917a_
1313,Bisque Head Blonde in Black & Red Dress.,http://auctions.morphyauctions.com/Bisque_Head_Blonde_in_Black___Red_Dress___________-LOT212988.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212988a_sm.jpeg,,0,1830,,,212988a_
1882,Elegant S & H Lady Doll.,http://auctions.morphyauctions.com/Elegant_S___H_Lady_Doll___________________________-LOT183012.aspx,https://auctions.morphyauctions.com/ItemImages/000183/183012a_sm.jpeg,1,200,1830,800,1200,183012a_
4277,Just Me Character.,http://auctions.morphyauctions.com/Just_Me_Character_________________________________-LOT26097.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26097a_sm.jpeg,6,200,1840,800,1000,26097a_
4084,Tete Jumeau Bebe Doll.,http://auctions.morphyauctions.com/Tete_Jumeau_Bebe_Doll_____________________________-LOT31935.aspx,https://auctions.morphyauctions.com/ItemImages/000031/31935a_sm.jpeg,1,200,1840,800,900,31935a_
3948,Rare and Lovely Bisque COD 1469 Lady Doll.,http://auctions.morphyauctions.com/Rare_and_Lovely_Bisque_COD_1469_Lady_Doll_________-LOT37301.aspx,https://auctions.morphyauctions.com/ItemImages/000037/37301a_sm.jpeg,1,450,1840,1800,2500,37301a_
4088,Large 1907 Jumeau Bebe Child Doll.,http://auctions.morphyauctions.com/Large_1907_Jumeau_Bebe_Child_Doll_________________-LOT31960.aspx,https://auctions.morphyauctions.com/ItemImages/000031/31960a_sm.jpeg,2,350,1840,1400,1600,31960a_
223,"""""""Uncle Sam"""" Googly.""",http://auctions.morphyauctions.com/_Uncle_Sam__Googly_-LOT287501.aspx,https://auctions.morphyauctions.com/ItemImages/000287/18070770_1_sm.jpeg,17,475,1845,950,1250,18070770_
602,Very Nice Jumeau Bébé.,http://auctions.morphyauctions.com/Very_Nice_Jumeau_B_b__-LOT249191.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16320914_1_sm.jpeg,14,375,1845,1500,2500,16320914_
569,Wood Bodied Bru Fashion.,http://auctions.morphyauctions.com/Wood_Bodied_Bru_Fashion_-LOT249381.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321010_1_sm.jpeg,12,250,1845,1000,1500,16321010_
974,Sonnenberg Child Doll.,http://auctions.morphyauctions.com/Sonnenberg_Child_Doll_____________________________-LOT234482.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241050_1_sm.jpeg,22,375,1845,1500,2000,16241050_
963,"""16"""" Bru Fashion.""",http://auctions.morphyauctions.com/16__Bru_Fashion___________________________________-LOT234484.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241052_1_sm.jpeg,7,650,1845,2500,3500,16241052_
215,Very Nice Cabinet Sized Jumeau Child.,http://auctions.morphyauctions.com/Very_Nice_Cabinet_Sized_Jumeau_Child_-LOT287508.aspx,https://auctions.morphyauctions.com/ItemImages/000287/18070777_1_sm.jpeg,7,1000,1845,2000,3000,18070777_
707,Lenci “Raquel Meller” Boudoir Doll.,http://auctions.morphyauctions.com/Lenci__Raquel_Meller__Boudoir_Doll_-LOT249925.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321051_1_sm.jpeg,10,175,1875,750,1250,16321051_
3487,Rare Pouty SFBJ Character Doll.,http://auctions.morphyauctions.com/Rare_Pouty_SFBJ_Character_Doll____________________-LOT92463.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92463a_sm.jpeg,3,250,1888,1000,1500,92463a_
1922,Rare S & H Character Child.,http://auctions.morphyauctions.com/Rare_S___H_Character_Child________________________-LOT168874.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168874a_sm.jpeg,1,750,1888,3000,4000,168874a_
3621,Early French Bisque Head Fashion Doll.,http://auctions.morphyauctions.com/Early_French_Bisque_Head_Fashion_Doll_____________-LOT82168.aspx,https://auctions.morphyauctions.com/ItemImages/000082/82168a_sm.jpeg,5,150,1888,600,900,82168a_
3442,Early Kestner Child Doll.,http://auctions.morphyauctions.com/Early_Kestner_Child_Doll__________________________-LOT87474.aspx,https://auctions.morphyauctions.com/ItemImages/000087/87474a_sm.jpeg,2,375,1888,1500,2000,87474a_
2095,Sensational Early German Bébé Doll.,http://auctions.morphyauctions.com/Sensational_Early_German_B_b__Doll________________-LOT168487.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168487a_sm.jpeg,1,500,1888,2000,3000,168487a_
2059,– Lovely Jumeau Bébé Doll.,http://auctions.morphyauctions.com/__Lovely_Jumeau_B_b__Doll_________________________-LOT168852.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168852a_sm.jpeg,1,625,1888,2500,3500,168852a_
228,Lovely French Fashion Doll.,http://auctions.morphyauctions.com/Lovely_French_Fashion_Doll_-LOT287504.aspx,https://auctions.morphyauctions.com/ItemImages/000287/18070773_1_sm.jpeg,9,1000,1920,2000,3000,18070773_
1818,Dainty French All-Bisque Doll.,http://auctions.morphyauctions.com/Dainty_French_All_Bisque_Doll_____________________-LOT183097.aspx,https://auctions.morphyauctions.com/ItemImages/000183/183097a_sm.jpeg,1,500,1920,2000,3000,183097a_
586,Early French Bisque Fashion Doll.,http://auctions.morphyauctions.com/Early_French_Bisque_Fashion_Doll_-LOT249364.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16320996_1_sm.jpeg,14,375,1920,1500,2000,16320996_
8,Lovely Gesland French Fashion Doll.,http://auctions.morphyauctions.com/Lovely_Gesland_French_Fashion_Doll_-LOT450036.aspx,https://auctions.morphyauctions.com/ItemImages/000450/18190940_1_sm.jpeg,5,1300,1920,2500,3500,18190940_
1378,Heubach 8413 Character Baby,http://auctions.morphyauctions.com/Heubach_8413_Character_Baby_______________________-LOT212917.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212917a_sm.jpeg,,250,1920,1000,2000,212917a_
22,Very Nice Early 1880's French Fashion Doll.,http://auctions.morphyauctions.com/Very_Nice_Early_1880_s_French_Fashion_Doll_-LOT449381.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190791_1_sm.jpeg,14,700,1920,1400,1800,18190791_
1740,E 12 J Bebe.,http://auctions.morphyauctions.com/E_12_J_Bebe_______________________________________-LOT182889.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182889a_sm.jpeg,1,375,1920,1500,2500,182889a_
163,Early Kestner All Bisque with Blue Tasseled Black Boots.,http://auctions.morphyauctions.com/Early_Kestner_All_Bisque_with_Blue_Tasseled_Black_-LOT449066.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190731_1_sm.jpeg,18,500,1920,1000,2000,18190731_
768,Impressive Jumeau Bébé Doll.,http://auctions.morphyauctions.com/Impressive_Jumeau_B_b__Doll_______________________-LOT237791.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240523_1_sm.jpeg,16,650,1920,2500,3500,16240523_
1518,Rare China with Exposed Ears.,http://auctions.morphyauctions.com/Rare_China_with_Exposed_Ears______________________-LOT201504.aspx,https://auctions.morphyauctions.com/ItemImages/000201/201504a_sm.jpeg,1,625,1920,2500,4000,201504a_
1658,"""26"""" Bebe Reclame.""",http://auctions.morphyauctions.com/26__Bebe_Reclame__________________________________-LOT203679.aspx,https://auctions.morphyauctions.com/ItemImages/000203/203679a_sm.jpeg,1,450,1920,1800,2800,203679a_
770,Large F.G. French Fashion.,http://auctions.morphyauctions.com/Large_F_G__French_Fashion_________________________-LOT237798.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240530_1_sm.jpeg,15,650,1920,2500,3500,16240530_
543,Attractive Jumeau Child Doll.,http://auctions.morphyauctions.com/Attractive_Jumeau_Child_Doll_-LOT249377.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321006_1_sm.jpeg,10,375,1920,1500,2500,16321006_
18,Very Pretty Jumeau In Transitional Model.,http://auctions.morphyauctions.com/Very_Pretty_Jumeau_In_Transitional_Model_-LOT449346.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190757_1_sm.jpeg,6,750,1920,1500,2500,18190757_
258,Shy Faced Gauthier Bebe.,http://auctions.morphyauctions.com/Shy_Faced_Gauthier_Bebe_-LOT286869.aspx,https://auctions.morphyauctions.com/ItemImages/000286/18070589_1_sm.jpeg,18,500,1920,1000,1500,18070589_
956,French Jumeau Bebe.,http://auctions.morphyauctions.com/French_Jumeau_Bebe________________________________-LOT234534.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241073_1_sm.jpeg,11,500,1920,2000,3000,16241073_
1034,F.G. Bébé Doll.,http://auctions.morphyauctions.com/F_G__B_b__Doll____________________________________-LOT216353.aspx,https://auctions.morphyauctions.com/ItemImages/000216/216353a_sm.jpeg,2,375,1920,1500,2500,216353a_
268,Attractive Jules Steiner Child Doll.,http://auctions.morphyauctions.com/Attractive_Jules_Steiner_Child_Doll_-LOT286868.aspx,https://auctions.morphyauctions.com/ItemImages/000286/18070588_1_sm.jpeg,12,750,1920,1500,2250,18070588_
386,Large French Fashion Shoulder - Head Doll.,http://auctions.morphyauctions.com/Large_French_Fashion_Shoulder___Head_Doll_-LOT259849.aspx,https://auctions.morphyauctions.com/ItemImages/000259/17149502_1_sm.jpeg,15,450,1920,1800,2500,17149502_
3634,Early Greiner Papier-Mâché Doll.,http://auctions.morphyauctions.com/Early_Greiner_Papier_M_ch__Doll___________________-LOT83752.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83752a_sm.jpeg,1,125,1920,500,750,83752a_
954,Punter & Godchaux French Bebe.,http://auctions.morphyauctions.com/Punter___Godchaux_French_Bebe_____________________-LOT234507.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241064_1_sm.jpeg,7,450,1920,1800,3000,16241064_
976,"""Sonnenberg """"Bru"""" Child Doll.""",http://auctions.morphyauctions.com/Sonnenberg__Bru__Child_Doll_______________________-LOT234505.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241062_1_sm.jpeg,18,500,1920,2000,3000,16241062_
950,Tete Jumeau Bebe.,http://auctions.morphyauctions.com/Tete_Jumeau_Bebe__________________________________-LOT234485.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241053_1_sm.jpeg,18,500,1920,2000,3000,16241053_
3560,Lot of 9: Small Paper Mache Brownie Figures.,http://auctions.morphyauctions.com/Lot_of_9__Small_Paper_Mache_Brownie_Figures_______-LOT81908.aspx,https://auctions.morphyauctions.com/ItemImages/000081/81908a_sm.jpeg,6,150,1920,600,900,81908a_
863,Beautiful Doll with Two Faces.,http://auctions.morphyauctions.com/Beautiful_Doll_with_Two_Faces_____________________-LOT237933.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240620_1_sm.jpeg,20,200,1920,800,1200,16240620_
1676,Dainty Kestner Child Doll.,http://auctions.morphyauctions.com/Dainty_Kestner_Child_Doll_________________________-LOT182641.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182641a_sm.jpeg,2,200,1952,800,1200,182641a_
1735,Beautiful Gaultier Bébé Doll.,http://auctions.morphyauctions.com/Beautiful_Gaultier_B_b__Doll______________________-LOT183136.aspx,https://auctions.morphyauctions.com/ItemImages/000183/183136a_sm.jpeg,1,375,1952,1500,2500,183136a_
1734,25” Incised Depose Jumeau #12 Bébé.,http://auctions.morphyauctions.com/25__Incised_Depose_Jumeau__12_B_b_________________-LOT182698.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182698a_sm.jpeg,1,1000,1952,4000,6000,182698a_
1037,French F.G. Bébé,http://auctions.morphyauctions.com/French_F_G__B_b___________________________________-LOT228466.aspx,https://auctions.morphyauctions.com/ItemImages/000228/228466a_sm.jpeg,1,500,1952,2000,3000,228466a_
1105,Extremely Large Open Mouth Jumeau Bebe.,http://auctions.morphyauctions.com/Extremely_Large_Open_Mouth_Jumeau_Bebe____________-LOT228822.aspx,https://auctions.morphyauctions.com/ItemImages/000228/228822a_sm.jpeg,5,250,1952,1000,1500,228822a_
1712,Beautiful Gaultier Bébé Doll.,http://auctions.morphyauctions.com/Beautiful_Gaultier_B_b__Doll______________________-LOT182607.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182607a_sm.jpeg,2,375,1952,1500,2500,182607a_
568,Large Portrait Jumeau Fashion Doll.,http://auctions.morphyauctions.com/Large_Portrait_Jumeau_Fashion_Doll_-LOT249382.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321011_1_sm.jpeg,22,200,1968,800,1500,16321011_
567,Izannah Walker Doll.,http://auctions.morphyauctions.com/Izannah_Walker_Doll_-LOT249372.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321004_1_sm.jpeg,30,200,2000,800,1200,16321004_
495,Mechanical Crank Musical Toy.,http://auctions.morphyauctions.com/Mechanical_Crank_Musical_Toy_-LOT246130.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320410_1_sm.jpeg,7,200,2000,850,1250,16320410_
2172,Pair Of Gebr. Heubach Character Dolls.,http://auctions.morphyauctions.com/Pair_Of_Gebr__Heubach_Character_Dolls_____________-LOT168724.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168724a_sm.jpeg,2,300,2006,1200,2000,168724a_
2080,Stunning S & H Character Doll.,http://auctions.morphyauctions.com/Stunning_S___H_Character_Doll_____________________-LOT171472.aspx,https://auctions.morphyauctions.com/ItemImages/000171/171472a_sm.jpeg,2,450,2006,1800,2800,171472a_
177,Lot Of 3: Dollhouse Dolls.,http://auctions.morphyauctions.com/Lot_Of_3__Dollhouse_Dolls_-LOT449016.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190699_1_sm.jpeg,17,500,2040,1000,1500,18190699_
98,Cabinet Sized Closed Mouth Kestner.,http://auctions.morphyauctions.com/Cabinet_Sized_Closed_Mouth_Kestner_-LOT449448.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190832_1_sm.jpeg,19,500,2040,1000,1500,18190832_
278,Pretty Jumeau Child.,http://auctions.morphyauctions.com/Pretty_Jumeau_Child_-LOT287494.aspx,https://auctions.morphyauctions.com/ItemImages/000287/18070763_1_sm.jpeg,14,750,2040,1500,2500,18070763_
1167,J.D. Kestner Character Child #152.,http://auctions.morphyauctions.com/J_D__Kestner_Character_Child__152_________________-LOT227882.aspx,https://auctions.morphyauctions.com/ItemImages/000227/227882a_sm.jpeg,2,150,2040,600,900,227882a_
48,Lot of 3: Rose O’Neill Kewpies.,http://auctions.morphyauctions.com/Lot_of_3__Rose_O_Neill_Kewpies_-LOT449474.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190856_1_sm.jpeg,24,375,2040,750,950,18190856_
880,S & H Child with Unusual Body.,http://auctions.morphyauctions.com/S___H_Child_with_Unusual_Body_____________________-LOT237873.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240577_1_sm.jpeg,32,175,2040,700,1000,16240577_
2220,French Mechanical Toy.,http://auctions.morphyauctions.com/French_Mechanical_Toy_____________________________-LOT175304.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175304a_sm.jpeg,1,375,2040,1500,2500,175304a_
549,Small Bru Fashion Doll.,http://auctions.morphyauctions.com/Small_Bru_Fashion_Doll_-LOT249380.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16321009_1_sm.jpeg,13,450,2040,1800,2500,16321009_
1321,Closed Mouth Belton #137,http://auctions.morphyauctions.com/Closed_Mouth_Belton__137__________________________-LOT212947.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212947a_sm.jpeg,,250,2040,1000,1500,212947a_
3740,Rare Kestner Character Child Doll.,http://auctions.morphyauctions.com/Rare_Kestner_Character_Child_Doll_________________-LOT79007.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79007a_sm.jpeg,1,550,2040,2200,2800,79007a_
3674,Kestner “Daisy” Child Doll.,http://auctions.morphyauctions.com/Kestner__Daisy__Child_Doll________________________-LOT78867.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78867a_sm.jpeg,3,175,2040,700,1000,78867a_
3627,Pert French Trade Child Doll.,http://auctions.morphyauctions.com/Pert_French_Trade_Child_Doll______________________-LOT80665.aspx,https://auctions.morphyauctions.com/ItemImages/000080/80665a_sm.jpeg,4,375,2040,1500,2000,80665a_
585,French Fashion With Very Nice Body.,http://auctions.morphyauctions.com/French_Fashion_With_Very_Nice_Body_-LOT249357.aspx,https://auctions.morphyauctions.com/ItemImages/000249/16320989_1_sm.jpeg,8,375,2040,1500,2500,16320989_
74,13” Tete Jumeau #4.,http://auctions.morphyauctions.com/13__Tete_Jumeau__4_-LOT449454.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190838_1_sm.jpeg,13,750,2048,1500,2500,18190838_
3965,Original Bun Hairdo China on Jointed Wood Body.,http://auctions.morphyauctions.com/Original_Bun_Hairdo_China_on_Jointed_Wood_Body____-LOT37305.aspx,https://auctions.morphyauctions.com/ItemImages/000037/37305a_sm.jpeg,1,375,2070,1500,2500,37305a_
1367,Lot of 22: Steiff Circus Set.,http://auctions.morphyauctions.com/Lot_of_22__Steiff_Circus_Set______________________-LOT213302.aspx,https://auctions.morphyauctions.com/ItemImages/000213/213302a_sm.jpeg,,0,2074,,,213302a_
313,Fre A 11 Steiner Child Bebe.,http://auctions.morphyauctions.com/Fre_A_11_Steiner_Child_Bebe_-LOT275548.aspx,https://auctions.morphyauctions.com/ItemImages/000275/17220230_1_sm.jpeg,25,375,2074,1500,2500,17220230_
1081,"""40"""" K & R Doll.""",http://auctions.morphyauctions.com/40__K___R_Doll____________________________________-LOT230017.aspx,https://auctions.morphyauctions.com/ItemImages/000230/230017a_sm.jpeg,4,200,2074,800,1200,230017a_
1057,Steiner Gigoteur Bebe.,http://auctions.morphyauctions.com/Steiner_Gigoteur_Bebe_____________________________-LOT224252.aspx,https://auctions.morphyauctions.com/ItemImages/000224/224252a_sm.jpeg,2,375,2074,1500,2000,224252a_
1536,Petite French Fashion Doll.,http://auctions.morphyauctions.com/Petite_French_Fashion_Doll________________________-LOT201506.aspx,https://auctions.morphyauctions.com/ItemImages/000201/201506a_sm.jpeg,1,450,2074,1800,2500,201506a_
953,Tete Jumeau #8 French Bebe.,http://auctions.morphyauctions.com/Tete_Jumeau__8_French_Bebe________________________-LOT234506.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241063_1_sm.jpeg,11,650,2091,2500,3500,16241063_
944,Lambert Jumeau Girl with Nest.,http://auctions.morphyauctions.com/Lambert_Jumeau_Girl_with_Nest_____________________-LOT238532.aspx,https://auctions.morphyauctions.com/ItemImages/000238/16241094_1_sm.jpeg,24,375,2091,1500,2500,16241094_
518,Lot Of 11: Tiny Crochet Dolls.,http://auctions.morphyauctions.com/Lot_Of_11__Tiny_Crochet_Dolls_-LOT246207.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320419_1_sm.jpeg,19,75,2091,300,500,16320419_
826,Pouty K & R Character Doll.,http://auctions.morphyauctions.com/Pouty_K___R_Character_Doll________________________-LOT237769.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240509_1_sm.jpeg,16,750,2091,3000,4000,16240509_
519,Lot Of 10: Tiny Crochet Dolls.,http://auctions.morphyauctions.com/Lot_Of_10__Tiny_Crochet_Dolls_-LOT246203.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320418_1_sm.jpeg,19,75,2091,300,500,16320418_
269,Unusual All Bisque Child with Molded Hat.,http://auctions.morphyauctions.com/Unusual_All_Bisque_Child_with_Molded_Hat_-LOT286861.aspx,https://auctions.morphyauctions.com/ItemImages/000286/18070582_1_sm.jpeg,23,400,2091,800,1200,18070582_
117,Lot of 4: German All Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_4__German_All_Bisque_Dolls_-LOT449477.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190859_1_sm.jpeg,18,400,2091,800,1200,18190859_
854,23” Queen Anne Doll.,http://auctions.morphyauctions.com/23__Queen_Anne_Doll_______________________________-LOT237846.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240559_1_sm.jpeg,9,1000,2091,4000,8000,16240559_
2267,Mechanical Circus Pull Toy.,http://auctions.morphyauctions.com/Mechanical_Circus_Pull_Toy________________________-LOT175308.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175308a_sm.jpeg,5,250,2124,1000,1500,175308a_
3873,Exquisite Simon & Halbig Child Doll.,http://auctions.morphyauctions.com/Exquisite_Simon___Halbig_Child_Doll_______________-LOT78997.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78997a_sm.jpeg,2,625,2124,2500,3500,78997a_
486,Large All-Bisque Kestner Doll.,http://auctions.morphyauctions.com/Large_All_Bisque_Kestner_Doll_-LOT246226.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320434_1_sm.jpeg,26,300,2125,1200,1800,16320434_
1714,Classic Gaultier Bébé Doll.,http://auctions.morphyauctions.com/Classic_Gaultier_B_b__Doll________________________-LOT182683.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182683a_sm.jpeg,1,375,2160,1500,2500,182683a_
2138,Lovely Jumeau Bébé Doll.,http://auctions.morphyauctions.com/Lovely_Jumeau_B_b__Doll___________________________-LOT168490.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168490a_sm.jpeg,1,500,2160,2000,3000,168490a_
943,Jumeau Automata of Young Lady Seated on Basket.,http://auctions.morphyauctions.com/Jumeau_Automata_of_Young_Lady_Seated_on_Basket____-LOT238533.aspx,https://auctions.morphyauctions.com/ItemImages/000238/16241095_1_sm.jpeg,31,250,2160,1000,1500,16241095_
40,"""11-1/2"""" Bru French Fashion Doll.""",http://auctions.morphyauctions.com/11_1_2__Bru_French_Fashion_Doll_-LOT449354.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190765_1_sm.jpeg,18,600,2160,1200,1600,18190765_
67,Lot Of 2: Dressel Uncle Sam & Farmer Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__Dressel_Uncle_Sam___Farmer_Bisque_Head_D-LOT449799.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190922_1_sm.jpeg,17,650,2160,1250,2250,18190922_
2033,Darling “Hilda” Toddler Doll.,http://auctions.morphyauctions.com/Darling__Hilda__Toddler_Doll______________________-LOT168942.aspx,https://auctions.morphyauctions.com/ItemImages/000168/168942a_sm.jpeg,2,350,2160,1400,1800,168942a_
1316,Tete Jumeau Bébé,http://auctions.morphyauctions.com/Tete_Jumeau_B_b___________________________________-LOT212932.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212932a_sm.jpeg,,500,2160,2000,3000,212932a_
962,Steiner Bebe Doll.,http://auctions.morphyauctions.com/Steiner_Bebe_Doll_________________________________-LOT234478.aspx,https://auctions.morphyauctions.com/ItemImages/000234/16241046_1_sm.jpeg,7,650,2160,2500,3500,16241046_
1353,Tete Jumeau #6 Bebe,http://auctions.morphyauctions.com/Tete_Jumeau__6_Bebe_______________________________-LOT212969.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212969a_sm.jpeg,,500,2160,2000,3000,212969a_
1326,Tete Jumeau #6 Bebe,http://auctions.morphyauctions.com/Tete_Jumeau__6_Bebe_______________________________-LOT212963.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212963a_sm.jpeg,,500,2160,2000,3000,212963a_
4089,French Rabery & Delphieu Bebe Child Doll.,http://auctions.morphyauctions.com/French_Rabery___Delphieu_Bebe_Child_Doll__________-LOT31962.aspx,https://auctions.morphyauctions.com/ItemImages/000031/31962a_sm.jpeg,1,200,2160,800,1000,31962a_
127,Lot of 3: German Bisque Head Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Bisque_Head_Baby_Dolls_-LOT449475.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190857_1_sm.jpeg,22,450,2160,900,1200,18190857_
1689,Desirable Kestner Oriental Baby Doll.,http://auctions.morphyauctions.com/Desirable_Kestner_Oriental_Baby_Doll______________-LOT182643.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182643a_sm.jpeg,1,300,2160,1200,1800,182643a_
3946,Rare and Lovely Lenci Boudoir Lady Doll.,http://auctions.morphyauctions.com/Rare_and_Lovely_Lenci_Boudoir_Lady_Doll___________-LOT37285.aspx,https://auctions.morphyauctions.com/ItemImages/000037/37285a_sm.jpeg,3,375,2185,1500,2500,37285a_
1066,"""23"""" Example of the K&R 114 """"Gretchen"""".""",http://auctions.morphyauctions.com/23__Example_of_the_K_R_114__Gretchen______________-LOT228846.aspx,https://auctions.morphyauctions.com/ItemImages/000228/228846a_sm.jpeg,3,500,2196,2000,3000,228846a_
1745,Lot Of 3: R. John Wright Bears.,http://auctions.morphyauctions.com/Lot_Of_3__R__John_Wright_Bears____________________-LOT182915.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182915a_sm.jpeg,3,100,2196,400,600,182915a_
1621,Lot of 3 Dolls Furniture and Clothing.,http://auctions.morphyauctions.com/Lot_of_3_Dolls__Furniture_and_Clothing____________-LOT197597.aspx,https://auctions.morphyauctions.com/ItemImages/000197/197597a_sm.jpeg,1,150,2196,600,800,197597a_
1325,French Bru Jne R Bebe,http://auctions.morphyauctions.com/French_Bru_Jne_R_Bebe_____________________________-LOT212939.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212939a_sm.jpeg,,450,2196,1800,2800,212939a_
1344,Large Wax Doll Wearing Cream Dress In Box.,http://auctions.morphyauctions.com/Large_Wax_Doll_Wearing_Cream_Dress_In_Box_________-LOT212962.aspx,https://auctions.morphyauctions.com/ItemImages/000212/212962a_sm.jpeg,,0,2196,,,212962a_
227,Petite Bru Smiling Fashion.,http://auctions.morphyauctions.com/Petite_Bru_Smiling_Fashion__-LOT287656.aspx,https://auctions.morphyauctions.com/ItemImages/000287/18070830_1_sm.jpeg,15,750,2214,1500,2500,18070830_
45,Rare & Desirable Lenci Ceramic Figure.,http://auctions.morphyauctions.com/Rare___Desirable_Lenci_Ceramic_Figure_-LOT449374.aspx,https://auctions.morphyauctions.com/ItemImages/000449/18190784_1_sm.jpeg,6,250,2214,500,700,18190784_
3386,Impressive German Bisque Child Doll.,http://auctions.morphyauctions.com/Impressive_German_Bisque_Child_Doll_______________-LOT87507.aspx,https://auctions.morphyauctions.com/ItemImages/000087/87507a_sm.jpeg,2,250,2242,1000,1500,87507a_
